Gen	t_n31	t_n32	t_n33	t_n34	t_n35	t_n36	t_n37	t_n38	t_n39	t_n40	t_n41	t_n42	t_n43	t_n44	t_n45	t_n46	t_n47	t_n48	t_n49	t_n50	t_n51	t_n52	t_n53	t_n54	t_n55	t_n56	t_n57	t_n58	t_n59	mu	sigma2	lnL
18555	36.5362225	29.1016130	22.9936973	21.7435523	14.8908796	17.9087338	22.1624236	34.8762181	21.1881476	13.8756253	12.9777601	7.3394879	32.1473304	31.5099123	24.8436945	22.0563465	10.8853573	9.6834363	19.8246986	16.1074405	29.0121006	27.9392839	24.2535988	15.0497660	18.3444539	8.2120679	14.0778097	12.7333444	23.8551782	0.0158747	0.0107533	-30.039
18560	36.6652293	28.0162620	22.9936973	20.8514584	13.6799525	17.9087338	20.4453432	34.0321776	19.8462407	13.3464609	11.4507447	8.0715422	32.3613297	30.1565122	25.6863703	20.8150560	11.7760780	9.8623818	18.1939947	16.7682005	29.0987655	27.5785767	24.2535988	16.8305398	18.8027924	7.4806323	14.0778097	12.7333444	23.5948406	0.0153036	0.0217793	-27.771
18565	38.4773204	27.5709492	22.6559222	21.6003921	13.1936309	16.8215302	21.6550353	36.3226587	18.8570763	15.0027815	12.2339723	8.0131793	32.3613297	31.2738805	25.1096360	21.9404878	10.9871283	8.5480466	18.9420566	19.6916592	29.7577069	28.6708751	24.2535988	15.2851836	17.7627561	7.4806323	12.2999166	11.5789220	23.9931580	0.0151721	0.0170035	-25.662
18570	38.6172466	27.6593823	21.2348051	20.3870080	13.9581424	16.3297228	19.4751175	36.3226587	19.7215990	13.4332597	12.3569896	8.0131793	32.4880867	32.1454482	25.5552175	21.0264030	11.2552361	8.1326508	18.9420566	16.9997117	29.7577069	28.0725823	24.0627957	15.2851836	17.5588004	8.3952383	13.0249321	10.4992037	23.9931580	0.0158687	0.0268431	-28.571
18575	38.2995662	30.2262263	21.2176498	20.3870080	11.9601738	16.0185653	19.2433420	36.3226587	19.9656679	13.2288203	13.3284768	8.1259622	33.2867679	31.2339023	24.4474637	21.3809618	11.2552361	9.5029357	18.9420566	16.7239577	29.0293606	28.2034410	22.9066167	13.7071753	16.2022155	7.0820400	13.6034624	11.8822203	24.5331274	0.0148650	0.0210003	-25.845
18580	37.5673380	27.6104814	20.9799456	18.9984447	13.7286761	15.2642577	19.5293287	36.4567408	18.9439188	15.0212002	11.5486925	7.8264092	34.7589722	32.3880741	24.3581686	21.0472151	10.4334158	9.5029357	18.7480397	16.7239577	30.4665029	29.2227968	24.8357415	16.2638977	18.5074227	7.0724625	13.1350386	12.6368144	25.3413688	0.0150262	0.0210003	-31.376
18585	37.3826297	29.3621811	21.8965414	20.3392372	13.7286761	16.7263190	19.6646034	36.2730856	20.5315439	15.0212002	14.0315050	7.8264092	32.6029667	32.3200695	23.7724969	20.9352001	10.8435165	8.4305200	18.7480397	14.5245193	30.2963930	28.2242873	23.5303585	14.7140291	17.9968205	7.0724625	13.8275042	12.6368144	25.3413688	0.0162755	0.0278796	-29.564
18590	38.6007008	27.5340209	23.3672371	21.2429971	13.7383094	18.2748160	22.4674329	34.7546657	20.5315439	15.0212002	13.3346414	8.3561653	32.6029667	31.4131264	23.7440345	20.9352001	10.8435165	9.7377360	18.0805782	14.5245193	29.2662983	29.1698870	25.6553993	15.5179377	18.0867627	7.0724625	15.0054016	13.8356453	22.8381833	0.0152957	0.0186370	-16.355
18595	39.9259416	25.9858296	22.6424025	20.0347920	14.4033129	16.0511562	22.0376012	36.6958388	20.5315439	14.7955896	14.8977264	10.5538269	32.6029667	31.4434974	24.2408892	21.8501144	12.3801162	10.8763392	19.1376139	16.9295246	29.2662983	28.8157351	25.6553993	16.2645568	19.2721956	7.0724625	13.5527612	12.2117378	22.8381833	0.0149049	0.0148670	-33.878
18600	39.9522703	26.6617047	22.6424025	20.9912431	15.6759352	16.0511562	21.9293100	36.6958388	22.2648177	15.7956914	13.1245053	9.7928417	32.7569020	31.6398185	24.6124717	21.8501144	10.1100503	9.1323269	17.3626905	18.2583863	30.0514397	28.8346414	25.6553993	16.5339346	18.7887732	7.4756176	14.4608524	13.3832743	24.3801037	0.0151068	0.0148670	-31.178
18605	39.9522703	28.0284956	22.8746474	20.9912431	15.4670135	17.3533843	21.2734481	37.9748518	22.2648177	13.9680709	13.4214014	9.7928417	32.6025492	31.5343353	24.1990073	20.6661378	10.1100503	8.3604178	20.2283556	16.4940650	29.7412541	28.6102738	25.6553993	15.7457622	21.0676764	7.4756176	16.5332266	12.7213130	26.0542697	0.0151622	0.0211151	-25.860
18610	38.4434762	27.5684195	22.8746474	22.1060491	14.8362397	16.9461518	21.3706571	34.8676666	22.2648177	15.9534886	12.8861623	8.8240493	32.2732860	30.5021229	24.0141650	20.8899123	10.8521807	8.9389794	18.4653986	16.2511071	28.8286517	28.0376654	24.4777398	15.5133252	18.6834880	8.7325416	15.2840475	12.6106519	23.5110394	0.0148408	0.0146937	-19.426
18615	39.8205773	29.9879005	22.2141915	21.2577749	14.8326489	17.7451494	21.3706571	36.3281220	22.9759182	14.9953934	13.8305438	7.8205913	32.2732860	31.6373238	25.8134865	22.7046566	10.0767766	9.4172500	18.7352277	16.2511071	29.0874751	27.7270889	24.4777398	14.3302474	20.0997402	8.7325416	14.1555877	12.4893454	23.0457896	0.0143403	0.0279398	-21.745
18620	39.8205773	29.2390678	23.2383831	21.2929421	13.8303236	18.1280039	21.3706571	36.3281220	23.1775435	16.2969026	13.6882056	8.0227685	34.0514208	32.6475379	25.4100415	22.7046566	10.5667357	9.4172500	20.8865082	16.7200110	30.0757160	28.2689143	24.9046857	16.4171541	18.8047115	8.7325416	15.8170078	12.7805453	23.0457896	0.0147523	0.0161788	-23.306
18625	41.7867854	29.2390678	24.5863534	22.0866129	14.6466269	18.1280039	21.3962011	39.4164830	21.1953624	15.8906415	13.6882056	9.2868273	34.0546701	32.0081166	25.8302018	21.5919207	10.4971911	9.5053344	19.6268020	16.7200110	29.6303527	28.9767835	23.5221009	13.7647431	19.1406121	8.7325416	14.1407612	12.4519001	24.7459825	0.0147748	0.0122451	-29.738
18630	39.6618043	28.4255537	23.1838903	21.0324660	13.9103852	16.6718976	21.3962011	37.0445012	22.5117822	15.4365881	12.5217535	9.0953293	34.0546701	32.0081166	25.4980190	22.4046758	11.2269895	9.5053344	19.6268020	15.1375287	29.6303527	26.9244138	23.5221009	15.9723474	18.9275535	9.4497772	14.1407612	12.4519001	24.7459825	0.0147748	0.0171010	-20.567
18635	41.1427462	28.4255537	23.1838903	22.0806538	13.6177399	16.2954922	20.2650779	36.4055659	21.0391225	16.2200307	14.2113858	8.5444100	34.0546701	31.4609817	24.5761044	21.5481449	10.4396301	9.1166452	19.3112418	16.8145455	29.6303527	26.9244138	23.5221009	12.3489866	18.3749899	7.8637923	14.1407612	12.4519001	27.0416054	0.0147166	0.0196266	-31.899
18640	39.8972245	28.4255537	23.1838903	22.4190355	12.1295998	17.8280870	20.2650779	35.6094266	21.8738423	16.2200307	13.5642902	9.4991336	34.0546701	32.2168022	25.2418088	21.5481449	10.4396301	8.5436668	19.3112418	16.4200182	29.6303527	28.9383345	25.9193063	14.6472486	18.3414108	6.9905090	14.1407612	11.2300200	26.1644701	0.0146246	0.0170676	-29.734
18645	37.7008717	26.5013776	22.2572643	20.8241993	12.4818625	17.8280870	21.5089022	37.0962230	21.8738423	15.4206931	13.0329488	8.1038031	33.4040839	32.2168022	26.0146905	23.2698588	11.1826320	9.7558916	19.3112418	19.1089068	30.2287635	29.0599498	24.1976821	15.5601938	18.3414108	7.3051884	14.1407612	12.0928405	26.1644701	0.0150886	0.0119913	-29.046
18650	38.8765094	27.8394329	22.5082347	21.8614742	12.9146783	18.1941510	20.9221441	37.0962230	23.1286693	13.8487943	12.4062949	8.3790207	33.4650089	31.6695201	26.5967003	24.2975046	9.7472154	7.8714350	19.6447286	17.5321271	30.2225999	28.9195906	26.1870465	15.5253357	17.5704861	8.0841954	14.6595370	13.4564537	23.2358369	0.0148746	0.0116297	-29.138
18655	40.1815825	28.7437412	22.2849528	21.4639422	14.1996335	18.5791929	20.3698573	37.0962230	21.1114214	15.4873719	13.1366686	8.3790207	34.6321319	32.4472590	25.5037126	21.8482053	10.4947639	9.5775622	18.2108552	17.3573127	29.3479558	28.6988572	25.7148948	15.5253357	17.7583674	8.8527598	14.6595370	12.4442228	23.1964426	0.0148000	0.0111547	-27.056
18660	38.6903682	28.0873054	23.7229499	20.8141632	14.4270442	17.6880099	21.7684732	38.3370563	21.1114214	14.1537785	14.4014044	9.7387835	34.6321319	32.9329326	27.2564810	22.8584968	10.4947639	9.2366164	18.2108552	17.1503139	30.5999398	28.8472570	23.3266240	15.5253357	18.3436312	7.4375594	14.4861174	11.5420707	25.9306871	0.0151479	0.0095270	-31.695
18665	37.0765199	27.8061448	22.6062940	22.2307934	16.3909334	17.6880099	21.1404912	35.5779490	21.1114214	15.3111236	13.3926577	9.1697176	33.9792351	31.9225438	25.5243410	20.8773399	11.0209536	9.9829521	18.2108552	17.1503139	30.5999398	29.6915674	24.7524601	15.1491890	18.5826087	7.4375594	15.4486220	12.2223768	25.9306871	0.0151479	0.0043502	-35.045
18670	40.1779598	30.5995880	23.7669375	21.5301984	13.9650574	16.5299303	21.1404912	36.9060030	18.9483143	12.9053918	13.4915523	8.8378297	33.9918154	32.0830727	25.9548055	22.5267149	10.6830384	9.5388250	20.3007664	17.1503139	31.0790820	29.6915674	26.5295002	14.8151123	17.9891986	7.1815827	14.4344734	13.0717235	26.4732210	0.0153357	0.0098793	-28.274
18675	40.1779598	30.1177048	23.7669375	21.6950904	13.2969739	17.5559183	21.1404912	36.9060030	19.1524027	13.9434696	12.3415923	7.9159895	33.9918154	31.8991642	24.6901252	22.9257477	11.2240558	9.5388250	18.0957769	17.2138269	30.1640384	28.0555090	24.8152395	16.3386326	19.4515918	8.0488200	14.4344734	12.5223809	22.6160981	0.0153357	0.0080295	-40.305
18680	39.0598698	29.7779465	23.7669375	22.3656819	15.5376002	19.0454179	21.3865965	36.9420488	20.9131652	13.4893412	13.9378986	7.9717358	33.8098872	31.8991642	25.6221020	22.9257477	11.2240558	10.2009236	19.3092276	17.2138269	30.3003541	29.6566869	24.8152395	17.2790642	18.9326747	8.0488200	15.4162423	13.3883994	24.3796013	0.0147973	0.0153951	-21.081
18685	39.4610014	29.7779465	23.7669375	22.3656819	16.3817174	19.0454179	21.4906097	36.4972204	20.9131652	14.5477443	13.4024585	7.9717358	33.7186786	33.3004189	25.4688260	22.9257477	11.8938753	9.8659522	21.1232017	17.2138269	31.4402084	29.5387251	25.9775831	14.5046327	18.3175556	8.0488200	14.1852196	11.9152248	26.1212876	0.0146603	0.0080628	-27.362
18690	40.3652770	30.4700380	23.7669375	22.3734447	14.2836243	16.5506361	21.1189011	37.8718622	20.7164053	16.1853935	12.9660132	8.7043571	34.7543308	32.0034950	26.2591683	24.0090513	11.0760746	8.6518206	20.4114882	18.0458124	30.3889683	29.7663023	26.3329130	18.0039755	17.4354049	8.0488200	13.6451123	11.2445245	26.7516178	0.0151458	0.0220602	-27.223
18695	39.0688362	29.1644958	23.3168507	22.3916512	13.4836819	17.5699901	21.1189011	37.1933102	22.5836454	16.1853935	12.3874199	9.6530407	35.4220637	33.6541044	25.1961860	24.0090513	9.8803229	8.6518206	20.4114882	17.6600208	30.4087189	29.9322530	25.8191846	16.3715672	18.9476255	6.9757530	14.5899074	11.2445245	24.4566644	0.0150103	0.0220602	-30.061
18700	41.0891347	30.7524277	23.1597102	22.1729659	14.8981095	17.5383944	20.9236998	37.1933102	20.6313880	15.2987802	13.2893908	8.3910258	34.1485115	33.4348662	26.4670616	24.0090513	9.8803229	8.6518206	22.0467033	17.6600208	30.7197893	29.9322530	24.9889289	14.3124269	20.2198665	8.4069911	15.6188633	13.9720738	25.0659215	0.0147147	0.0220602	-22.919
18705	41.0891347	31.8605459	23.4030218	20.2812218	14.8981095	16.5102889	20.9236998	37.1933102	20.6313880	15.0827246	12.4208079	9.0705650	34.3833771	33.0089396	26.4853392	25.0710592	11.2311450	8.4290028	22.3747506	15.9476615	31.0094758	30.2256662	27.4682354	14.3124269	19.5940534	8.2738121	16.5562035	15.4246590	26.1222162	0.0143446	0.0223230	-29.703
18710	41.0891347	29.0004008	23.0500198	21.6546871	14.7472960	17.1002024	20.7256394	37.1933102	22.8816789	14.3510832	14.9273139	9.0705650	33.0880668	32.1558338	26.0233002	21.8679896	12.6160997	9.8224691	20.6348817	18.3507466	30.5293411	30.2256662	24.6061550	15.1983889	18.7954123	8.2923326	14.1319445	12.8068935	26.1222162	0.0142188	0.0158691	-23.943
18715	39.2993082	31.2181798	23.8199099	22.1046441	17.6502940	17.7170892	22.2892218	37.1669464	22.8816789	18.1851257	14.0697197	9.0744947	33.9515042	32.3373717	26.3345086	22.9442448	13.4686723	10.4475177	19.5191660	17.8085704	30.7579212	29.7331089	25.0469454	16.9331994	18.5479412	7.8824795	13.7024525	12.0373361	23.6185944	0.0138426	0.0172844	-24.550
18720	41.1594386	30.5560564	23.8199099	22.1046441	15.1494304	19.3853440	21.1249401	38.7066374	23.5902387	16.8320296	13.2205072	9.0744947	34.3583335	32.3125306	25.0462868	21.8530247	11.2823476	9.9506748	19.7273472	17.8085704	30.0072196	29.6910584	23.7597906	15.0841229	18.3632254	7.8824795	14.8694832	12.6619634	26.9136742	0.0140761	0.0172844	-23.942
18725	42.0783345	29.4166080	23.4170267	21.5916965	13.4211683	17.8462196	20.7919094	38.7066374	21.7009077	14.6203027	12.4725973	6.9458610	34.1113534	32.2768837	24.9277278	21.8530247	11.8432145	10.9165454	19.7255461	17.8085704	30.7566443	29.6910584	26.5120629	15.0841229	18.3632254	8.2222131	15.9417635	12.6619634	23.9945964	0.0143823	0.0172844	-20.696
18730	40.5348647	29.4166080	22.4407430	20.9192080	14.1975571	16.2540364	20.4364668	36.4367999	20.7878048	14.2798603	10.5911509	6.9458610	35.1123862	33.4121370	24.9277278	20.2951994	11.2879228	10.0655139	17.1187312	17.8085704	30.7566443	30.5430565	23.6257910	15.0841229	20.2561812	9.0357127	15.9417635	13.3585620	20.4366075	0.0152486	0.0293514	-37.108
18735	40.8211022	27.5977327	22.4407430	20.9192080	14.1975571	18.0958031	21.6765182	36.4367999	19.9806585	12.8485152	11.3684584	7.1589494	34.6332467	33.4121370	24.8395298	20.9897084	9.7938000	8.7699452	17.8808386	16.6785191	29.7017101	28.8892847	25.3844999	16.0523839	18.9890801	9.0357127	14.8777263	12.3251137	23.8088473	0.0141195	0.0273614	-28.839
18740	39.8457970	26.5263302	22.4407430	20.9192080	12.8924953	18.0694036	21.0934891	37.1824341	21.2736704	15.6748256	13.0071170	8.5224696	33.2138718	32.4971317	24.5606924	20.4253409	11.0241505	9.9077289	17.8391156	16.6785191	31.1811469	30.3702878	25.0482489	17.2198371	18.5952060	9.0357127	13.9640143	13.3201515	26.4793168	0.0146045	0.0239477	-40.905
18745	40.5387363	30.2936055	23.4001923	20.8398412	14.9507799	16.7411783	20.5724815	37.1824341	21.2736704	15.3600610	12.0859163	8.3981661	34.7875250	33.8971673	24.7560178	21.9504888	11.4268070	9.9077289	19.6037483	17.6060037	31.5128240	30.3702878	25.8272011	17.2198371	17.8205147	8.9024287	15.5027302	12.2327557	26.0980411	0.0142009	0.0145427	-23.160
18750	40.5387363	28.8922435	23.0651032	21.5403942	16.7506458	17.6474675	21.4201213	37.8254548	21.2736704	14.2147990	13.5798666	9.2329725	33.5876188	33.3419471	25.5767417	21.2310763	10.8634146	9.0401506	18.2212367	16.3603910	31.5128240	29.6570864	25.4970098	15.5601569	19.6558893	8.1570327	15.3953671	12.8984734	26.5679546	0.0138675	0.0157942	-24.330
18755	39.2934045	31.0827624	22.4769651	21.5403942	13.3556200	17.8101431	18.8324053	35.5794268	21.2736704	16.3768500	12.9318871	9.2329725	33.6361959	32.9778055	26.6150653	22.9834379	10.9254272	7.8604178	19.7307710	16.3603910	31.2998745	30.1108248	26.0314176	14.5750566	20.7880915	8.5250238	15.3953671	14.0039398	26.6290601	0.0141277	0.0270051	-25.053
18760	39.5916729	32.4644694	24.1541464	23.0980995	13.7499827	16.8389007	18.8324053	36.8507455	20.6636752	14.6281235	13.1191291	8.0343213	33.6456457	32.4329303	26.7637625	22.9834379	10.2440013	7.6132457	18.7160154	18.0670393	31.0200289	30.2169056	23.9773933	15.8567315	20.4643695	8.0274046	15.5074407	12.9869050	24.0540719	0.0146392	0.0262624	-30.604
18765	40.2359186	29.8725972	25.3791974	23.5015921	16.5006878	19.1615648	22.9297738	38.1452479	23.1670964	18.3125085	14.9380892	9.8034174	34.0700470	33.0558236	24.5179273	19.9996717	10.6787845	8.5653716	17.2037448	15.9849937	31.1625919	29.8426488	25.7394968	16.4225185	19.7929909	7.3510297	14.7749678	12.9220447	23.5862838	0.0139964	0.0373683	-25.115
18770	39.6545143	31.4395911	24.2332606	22.6095471	15.1931776	19.2547535	18.7974385	36.5842956	20.9113281	13.8826493	13.1224585	9.3670329	34.4989046	33.5800066	25.6115721	21.4228439	11.6719132	9.7283478	18.8140808	13.9092327	30.8296340	29.8426488	25.9200460	16.3174997	19.5141480	8.1365608	15.2031784	12.9220447	23.2143502	0.0138785	0.0199168	-35.856
18775	41.4853410	30.0891577	24.9065234	22.6095471	14.5154988	19.1946695	20.5357097	38.4350499	22.3501497	16.8865609	13.8000268	9.3670329	34.9818359	32.6281517	24.5999479	21.2066173	11.6719132	10.4619224	17.0828118	16.3602797	30.5363446	28.8059673	25.1562180	15.1915995	18.7037009	7.7429530	14.1952408	12.8920568	25.3386726	0.0143143	0.0151464	-28.879
18780	39.9399050	28.8765665	23.9184706	22.6095471	16.3836453	19.1946695	20.5357097	39.2297020	23.8089544	18.0771957	12.8057502	9.3670329	34.9818359	32.7337529	25.1543646	21.7511035	11.1300241	9.7176123	18.7373288	16.5674228	29.0935235	28.8059673	23.7790258	13.4552023	17.4891033	8.2414579	13.2925086	11.8887037	23.9112148	0.0141367	0.0232493	-23.912
18785	40.5207109	29.2725730	23.0953629	21.2672299	14.0127929	15.9914635	22.1947304	37.7214765	23.8089544	18.0771957	14.4815113	8.7367119	34.3767803	32.5665389	23.8069674	20.4547366	11.1300241	9.7428843	17.5100432	16.5674228	31.1674946	30.1168672	27.2633107	16.3542947	16.8805048	7.2636201	14.5469046	10.7957032	23.9112148	0.0141367	0.0232493	-24.403
18790	40.5207109	28.4072346	22.4044592	21.4362550	12.9898994	14.3738996	19.9637303	38.9208069	22.1894738	17.2558101	13.5444233	7.6832600	34.3767803	32.7387595	24.9190033	21.8482780	11.1300241	9.2563012	19.0711254	16.5674228	30.7233451	30.1833050	25.8453550	17.9234960	17.8237012	6.9256031	13.8158370	11.1856873	27.6509080	0.0137798	0.0151521	-30.022
18795	41.7813588	28.4072346	23.6295143	22.0660557	14.6400153	17.0176681	21.8078860	38.6484804	23.2915298	17.8127909	13.5444233	8.5805215	35.0376057	33.0396060	25.0025192	21.4655906	10.9600152	9.5791440	19.0711254	16.5674228	30.7233451	29.9352147	25.0524552	15.9354035	18.3609007	10.1037409	14.7966462	12.3786984	24.7444827	0.0140066	0.0151521	-20.212
18800	40.3672380	28.4072346	23.9587713	21.5878916	13.2379201	17.0176681	20.5783533	37.3391899	23.2915298	17.8127909	12.5980317	8.5805215	34.9059926	33.1610527	24.5694158	23.0745047	11.5485968	10.0798534	20.1248186	16.5674228	31.9067292	29.9905747	26.9494386	15.9354035	18.2932279	8.7989281	15.1456526	12.3786984	25.5216118	0.0146562	0.0163448	-22.274
18805	40.2320863	28.4072346	22.6953851	20.8459370	13.9130020	16.5405021	20.0474196	37.2614115	23.2915298	15.8143894	13.8417834	9.4458352	33.9673246	33.1610527	26.0803564	23.0745047	11.5485968	10.0798534	20.5552273	16.5674228	30.5774149	30.0353504	24.6017148	17.7824265	18.7783838	7.3498398	15.8371169	13.1631289	24.7754749	0.0150924	0.0136153	-29.944
18810	38.8082944	28.8920100	22.3278273	20.7957832	14.6908848	16.5405021	18.6058939	37.5838881	21.0963350	13.5741809	12.8621174	8.4780385	34.9666090	32.4949441	25.4889431	23.0745047	11.4253901	10.6694537	20.5784081	16.5674228	30.2883926	29.6577556	25.5733575	15.4958604	18.2370502	7.3498398	14.6065298	13.1631289	25.0562522	0.0157033	0.0094605	-32.217
18815	39.4190337	29.5507002	23.4099249	20.9776504	13.9240299	15.5559332	20.4643954	37.0000067	20.3276571	15.3867235	12.5980812	8.4780385	33.0557014	31.9061274	26.6018676	23.3109628	11.2403676	10.0422696	18.4051329	15.1025298	30.0893370	28.9366079	25.5733575	15.9314503	18.1031674	9.4981286	15.3553372	13.9081718	24.2561071	0.0152209	0.0094605	-30.657
18820	39.4190337	28.8014173	22.3437871	21.1926059	14.8099609	17.0218663	19.8225977	37.0000067	19.9905447	13.5526820	13.0939445	8.4780385	32.7610965	31.8921611	24.5170903	22.4027692	10.7187194	9.4264445	19.6175418	15.8466410	29.7876720	28.4857619	25.5733575	15.9314503	17.0677079	7.9061362	12.9840345	10.6654815	26.3211051	0.0149941	0.0094177	-25.597
18825	38.2177999	27.2873699	22.7675605	20.8961496	15.1786074	17.0218663	20.2376980	37.0000067	19.9905447	13.5526820	12.1060093	8.4780385	32.7610965	31.7128574	23.3768614	21.4872664	10.7301993	9.2204898	18.6924408	17.3052131	29.9389631	29.2717299	24.3706528	14.8344971	19.8913049	7.9061362	15.8812617	13.9001699	26.8694761	0.0149941	0.0094177	-25.904
18830	37.6646613	27.2873699	22.7675605	21.6560181	15.1786074	17.2247763	20.4159779	35.7454081	19.9905447	14.4649127	13.1841340	7.6217773	33.2244510	31.4331118	25.3247132	21.7563970	11.7076100	9.9719721	18.6924408	18.6579516	30.2589723	28.7830452	25.2788048	13.6478197	18.9276145	7.7453432	15.8812617	12.9492028	26.8694761	0.0153502	0.0094177	-26.872
18835	37.6646613	27.2873699	21.7519926	19.1427648	13.5545471	15.5498287	19.6606341	36.0558787	20.8791482	16.2380853	13.3090027	8.8644866	33.7151293	32.0256389	25.1434499	22.3245323	10.9853967	8.0407177	19.2970089	17.8040591	29.1017096	27.8679842	22.6007778	14.3080683	18.2116054	7.2960041	14.6323177	12.9492028	25.3310981	0.0153025	0.0094177	-27.117
18840	37.6081722	26.7879653	21.6507855	20.1446388	13.9853203	15.5498287	19.0438532	35.7788662	22.4657198	16.2380853	13.5068335	9.7626777	32.6676035	31.8332094	24.6881259	22.3245323	9.9557664	8.7447363	20.7076764	16.3675096	30.3904162	28.9258678	25.9676359	15.2568976	17.3312071	8.5132719	13.4111309	9.6226670	22.3996621	0.0153025	0.0100961	-24.146
